year,state,state_po,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,mode,votes,source_file,drop_reason
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,25,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,26,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,27,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,28,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,29,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,31,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,33,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,34,OVERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,FEDERAL,UNDERVOTES,,,ELECTION DAY,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,1,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,2,UNDERVOTES,,,ELECTION DAY,10,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,3,UNDERVOTES,,,ELECTION DAY,3,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,4,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,5,UNDERVOTES,,,ELECTION DAY,9,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,6,UNDERVOTES,,,ELECTION DAY,3,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,7,UNDERVOTES,,,ELECTION DAY,10,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,37,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,8,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,9,UNDERVOTES,,,ELECTION DAY,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,10,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,36,UNDERVOTES,,,ELECTION DAY,11,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,38,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,11,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,35,UNDERVOTES,,,ELECTION DAY,8,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,39,UNDERVOTES,,,ELECTION DAY,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,12,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,13,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,14,UNDERVOTES,,,ELECTION DAY,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,15,UNDERVOTES,,,ELECTION DAY,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,16,UNDERVOTES,,,ELECTION DAY,2,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,17,UNDERVOTES,,,ELECTION DAY,5,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,18,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,19,UNDERVOTES,,,ELECTION DAY,3,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,20,UNDERVOTES,,,ELECTION DAY,7,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,32,UNDERVOTES,,,ELECTION DAY,2,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,21,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,22,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,23,UNDERVOTES,,,ELECTION DAY,6,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,30,UNDERVOTES,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,24,UNDERVOTES,,,ELECTION DAY,60,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,25,UNDERVOTES,,,ELECTION DAY,8,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,26,UNDERVOTES,,,ELECTION DAY,4,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,27,UNDERVOTES,,,ELECTION DAY,16,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,28,UNDERVOTES,,,ELECTION DAY,10,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,29,UNDERVOTES,,,ELECTION DAY,7,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,31,UNDERVOTES,,,ELECTION DAY,3,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,33,UNDERVOTES,,,ELECTION DAY,2,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,34,UNDERVOTES,,,ELECTION DAY,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,FEDERAL,CAST VOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,1,CAST VOTES,,,ABSENTEE,78,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,2,CAST VOTES,,,ABSENTEE,101,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,3,CAST VOTES,,,ABSENTEE,52,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,4,CAST VOTES,,,ABSENTEE,45,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,5,CAST VOTES,,,ABSENTEE,92,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,6,CAST VOTES,,,ABSENTEE,77,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,7,CAST VOTES,,,ABSENTEE,121,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,37,CAST VOTES,,,ABSENTEE,60,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,8,CAST VOTES,,,ABSENTEE,177,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,9,CAST VOTES,,,ABSENTEE,106,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,10,CAST VOTES,,,ABSENTEE,162,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,36,CAST VOTES,,,ABSENTEE,196,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,38,CAST VOTES,,,ABSENTEE,128,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,11,CAST VOTES,,,ABSENTEE,102,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,35,CAST VOTES,,,ABSENTEE,143,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,39,CAST VOTES,,,ABSENTEE,122,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,12,CAST VOTES,,,ABSENTEE,157,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,13,CAST VOTES,,,ABSENTEE,125,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,14,CAST VOTES,,,ABSENTEE,148,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,15,CAST VOTES,,,ABSENTEE,31,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,16,CAST VOTES,,,ABSENTEE,38,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,17,CAST VOTES,,,ABSENTEE,139,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,18,CAST VOTES,,,ABSENTEE,83,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,19,CAST VOTES,,,ABSENTEE,73,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,20,CAST VOTES,,,ABSENTEE,130,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,32,CAST VOTES,,,ABSENTEE,107,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,21,CAST VOTES,,,ABSENTEE,66,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,22,CAST VOTES,,,ABSENTEE,77,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,23,CAST VOTES,,,ABSENTEE,92,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,30,CAST VOTES,,,ABSENTEE,29,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,24,CAST VOTES,,,ABSENTEE,69,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,25,CAST VOTES,,,ABSENTEE,50,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,26,CAST VOTES,,,ABSENTEE,75,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,27,CAST VOTES,,,ABSENTEE,81,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,28,CAST VOTES,,,ABSENTEE,67,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,29,CAST VOTES,,,ABSENTEE,47,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,31,CAST VOTES,,,ABSENTEE,29,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,33,CAST VOTES,,,ABSENTEE,57,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,34,CAST VOTES,,,ABSENTEE,70,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,FEDERAL,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,1,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,2,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,3,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,4,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,5,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,6,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,7,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,37,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,8,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,9,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,10,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,36,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,38,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,11,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,35,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,39,OVERVOTES,,,ABSENTEE,1,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,12,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,13,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,14,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,15,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,16,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,17,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,18,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,19,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,20,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,32,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,21,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,22,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,23,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,30,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,24,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,25,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Harrison,18061,Harrison,26,OVERVOTES,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
