year,state,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,votes,precinct_total_votes,candidate_vote_share,modes_used,used_total_row
2016,Indiana,9,US House,Jackson,18071,Jackson,Jackson 6,Russell Brooksbank,Libertarian,L,40,760,0.052632,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Jackson 6,Trey Hollingsworth,Republican,R,476,760,0.626316,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Jackson 7,Shelli Yoder,Democratic,D,232,768,0.302083,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Jackson 7,Russell Brooksbank,Libertarian,L,23,768,0.029948,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Jackson 7,Trey Hollingsworth,Republican,R,513,768,0.667969,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Owen,Shelli Yoder,Democratic,D,192,687,0.279476,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Owen,Russell Brooksbank,Libertarian,L,42,687,0.061135,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Owen,Trey Hollingsworth,Republican,R,453,687,0.659389,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Pershing,Shelli Yoder,Democratic,D,137,605,0.226446,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Pershing,Russell Brooksbank,Libertarian,L,43,605,0.071074,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Pershing,Trey Hollingsworth,Republican,R,425,605,0.702479,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding East,Shelli Yoder,Democratic,D,229,827,0.276904,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding East,Russell Brooksbank,Libertarian,L,47,827,0.056832,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding East,Trey Hollingsworth,Republican,R,551,827,0.666264,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding Seymour City,Shelli Yoder,Democratic,D,178,546,0.326007,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding Seymour City,Russell Brooksbank,Libertarian,L,43,546,0.078755,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding Seymour City,Trey Hollingsworth,Republican,R,325,546,0.595238,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding West,Shelli Yoder,Democratic,D,200,750,0.266667,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding West,Russell Brooksbank,Libertarian,L,44,750,0.058667,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Redding West,Trey Hollingsworth,Republican,R,506,750,0.674667,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Salt Creek,Shelli Yoder,Democratic,D,39,143,0.272727,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Salt Creek,Russell Brooksbank,Libertarian,L,2,143,0.013986,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Salt Creek,Trey Hollingsworth,Republican,R,102,143,0.713287,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon Crothersville,Shelli Yoder,Democratic,D,177,527,0.335863,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon Crothersville,Russell Brooksbank,Libertarian,L,39,527,0.074004,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon Crothersville,Trey Hollingsworth,Republican,R,311,527,0.590133,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon North,Shelli Yoder,Democratic,D,113,361,0.313019,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon North,Russell Brooksbank,Libertarian,L,21,361,0.058172,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon North,Trey Hollingsworth,Republican,R,227,361,0.628809,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon South,Shelli Yoder,Democratic,D,173,444,0.38964,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon South,Russell Brooksbank,Libertarian,L,23,444,0.051802,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Vernon South,Trey Hollingsworth,Republican,R,248,444,0.558559,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Washington,Shelli Yoder,Democratic,D,187,640,0.292187,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Washington,Russell Brooksbank,Libertarian,L,21,640,0.032813,TOTAL,yes
2016,Indiana,9,US House,Jackson,18071,Jackson,Washington,Trey Hollingsworth,Republican,R,432,640,0.675,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0001 BLUE RIVER 1,Shelli Yoder,Democratic,D,50,240,0.208333,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0001 BLUE RIVER 1,Russell Brooksbank,Libertarian,L,11,240,0.045833,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0001 BLUE RIVER 1,Trey Hollingsworth,Republican,R,179,240,0.745833,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0002 BLUE RIVER 2,Shelli Yoder,Democratic,D,89,357,0.2493,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0002 BLUE RIVER 2,Russell Brooksbank,Libertarian,L,27,357,0.07563,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0002 BLUE RIVER 2,Trey Hollingsworth,Republican,R,241,357,0.67507,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0003 BLUE RIVER 3,Shelli Yoder,Democratic,D,83,425,0.195294,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0003 BLUE RIVER 3,Russell Brooksbank,Libertarian,L,29,425,0.068235,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0003 BLUE RIVER 3,Trey Hollingsworth,Republican,R,313,425,0.736471,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0004 BLUE RIVER 4,Shelli Yoder,Democratic,D,78,315,0.247619,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0004 BLUE RIVER 4,Russell Brooksbank,Libertarian,L,31,315,0.098413,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0004 BLUE RIVER 4,Trey Hollingsworth,Republican,R,206,315,0.653968,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0005 BLUE RIVER 5,Shelli Yoder,Democratic,D,75,303,0.247525,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0005 BLUE RIVER 5,Russell Brooksbank,Libertarian,L,19,303,0.062706,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0005 BLUE RIVER 5,Trey Hollingsworth,Republican,R,209,303,0.689769,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0006 CLARK 1,Shelli Yoder,Democratic,D,55,295,0.186441,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0006 CLARK 1,Russell Brooksbank,Libertarian,L,10,295,0.033898,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0006 CLARK 1,Trey Hollingsworth,Republican,R,230,295,0.779661,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0007 CLARK 2,Shelli Yoder,Democratic,D,126,557,0.226212,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0007 CLARK 2,Russell Brooksbank,Libertarian,L,28,557,0.050269,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0007 CLARK 2,Trey Hollingsworth,Republican,R,403,557,0.723519,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0008 CLARK 3,Shelli Yoder,Democratic,D,182,584,0.311644,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0008 CLARK 3,Russell Brooksbank,Libertarian,L,30,584,0.05137,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0008 CLARK 3,Trey Hollingsworth,Republican,R,372,584,0.636986,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0009 FRANKLIN 1,Shelli Yoder,Democratic,D,204,651,0.313364,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0009 FRANKLIN 1,Russell Brooksbank,Libertarian,L,39,651,0.059908,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0009 FRANKLIN 1,Trey Hollingsworth,Republican,R,408,651,0.626728,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0010 FRANKLIN 2,Shelli Yoder,Democratic,D,173,435,0.397701,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0010 FRANKLIN 2,Russell Brooksbank,Libertarian,L,32,435,0.073563,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0010 FRANKLIN 2,Trey Hollingsworth,Republican,R,230,435,0.528736,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0011 FRANKLIN 3,Shelli Yoder,Democratic,D,81,257,0.315175,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0011 FRANKLIN 3,Russell Brooksbank,Libertarian,L,26,257,0.101167,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0011 FRANKLIN 3,Trey Hollingsworth,Republican,R,150,257,0.583658,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0012 FRANKLIN 4,Shelli Yoder,Democratic,D,154,424,0.363208,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0012 FRANKLIN 4,Russell Brooksbank,Libertarian,L,21,424,0.049528,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0012 FRANKLIN 4,Trey Hollingsworth,Republican,R,249,424,0.587264,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0013 FRANKLIN 5,Shelli Yoder,Democratic,D,97,220,0.440909,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0013 FRANKLIN 5,Russell Brooksbank,Libertarian,L,16,220,0.072727,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0013 FRANKLIN 5,Trey Hollingsworth,Republican,R,107,220,0.486364,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0014 FRANKLIN 6,Shelli Yoder,Democratic,D,148,461,0.321041,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0014 FRANKLIN 6,Russell Brooksbank,Libertarian,L,39,461,0.084599,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0014 FRANKLIN 6,Trey Hollingsworth,Republican,R,274,461,0.59436,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0015 FRANKLIN 7,Shelli Yoder,Democratic,D,138,346,0.398844,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0015 FRANKLIN 7,Russell Brooksbank,Libertarian,L,26,346,0.075145,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0015 FRANKLIN 7,Trey Hollingsworth,Republican,R,182,346,0.526012,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0016 FRANKLIN 8,Shelli Yoder,Democratic,D,57,204,0.279412,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0016 FRANKLIN 8,Russell Brooksbank,Libertarian,L,10,204,0.04902,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0016 FRANKLIN 8,Trey Hollingsworth,Republican,R,137,204,0.671569,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0017 FRANKLIN 9,Shelli Yoder,Democratic,D,226,762,0.296588,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0017 FRANKLIN 9,Russell Brooksbank,Libertarian,L,43,762,0.05643,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0017 FRANKLIN 9,Trey Hollingsworth,Republican,R,493,762,0.646982,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0018 FRANKLIN 10,Shelli Yoder,Democratic,D,113,325,0.347692,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0018 FRANKLIN 10,Russell Brooksbank,Libertarian,L,13,325,0.04,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0018 FRANKLIN 10,Trey Hollingsworth,Republican,R,199,325,0.612308,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0019 FRANKLIN 11,Shelli Yoder,Democratic,D,86,313,0.27476,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0019 FRANKLIN 11,Russell Brooksbank,Libertarian,L,24,313,0.076677,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0019 FRANKLIN 11,Trey Hollingsworth,Republican,R,203,313,0.648562,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0020 FRANKLIN 12,Shelli Yoder,Democratic,D,54,196,0.27551,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0020 FRANKLIN 12,Russell Brooksbank,Libertarian,L,20,196,0.102041,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0020 FRANKLIN 12,Trey Hollingsworth,Republican,R,122,196,0.622449,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0021 FRANKLIN 13,Shelli Yoder,Democratic,D,70,254,0.275591,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0021 FRANKLIN 13,Russell Brooksbank,Libertarian,L,10,254,0.03937,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0021 FRANKLIN 13,Trey Hollingsworth,Republican,R,174,254,0.685039,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0022 FRANKLIN 14,Shelli Yoder,Democratic,D,97,242,0.400826,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0022 FRANKLIN 14,Russell Brooksbank,Libertarian,L,8,242,0.033058,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0022 FRANKLIN 14,Trey Hollingsworth,Republican,R,137,242,0.566116,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0023 FRANKLIN 15,Shelli Yoder,Democratic,D,127,540,0.235185,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0023 FRANKLIN 15,Russell Brooksbank,Libertarian,L,34,540,0.062963,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0023 FRANKLIN 15,Trey Hollingsworth,Republican,R,379,540,0.701852,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0024 FRANKLIN 16,Shelli Yoder,Democratic,D,198,653,0.303216,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0024 FRANKLIN 16,Russell Brooksbank,Libertarian,L,51,653,0.078101,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0024 FRANKLIN 16,Trey Hollingsworth,Republican,R,404,653,0.618683,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0025 FRANKLIN 17,Shelli Yoder,Democratic,D,152,445,0.341573,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0025 FRANKLIN 17,Russell Brooksbank,Libertarian,L,24,445,0.053933,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0025 FRANKLIN 17,Trey Hollingsworth,Republican,R,269,445,0.604494,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0026 FRANKLIN 18,Shelli Yoder,Democratic,D,112,360,0.311111,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0026 FRANKLIN 18,Russell Brooksbank,Libertarian,L,25,360,0.069444,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0026 FRANKLIN 18,Trey Hollingsworth,Republican,R,223,360,0.619444,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0027 FRANKLIN 19,Shelli Yoder,Democratic,D,161,571,0.281961,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0027 FRANKLIN 19,Russell Brooksbank,Libertarian,L,50,571,0.087566,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0027 FRANKLIN 19,Trey Hollingsworth,Republican,R,360,571,0.630473,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0028 FRANKLIN 20,Shelli Yoder,Democratic,D,119,328,0.362805,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0028 FRANKLIN 20,Russell Brooksbank,Libertarian,L,20,328,0.060976,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0028 FRANKLIN 20,Trey Hollingsworth,Republican,R,189,328,0.57622,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0029 HENSLEY 1,Shelli Yoder,Democratic,D,64,311,0.205788,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0029 HENSLEY 1,Russell Brooksbank,Libertarian,L,16,311,0.051447,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0029 HENSLEY 1,Trey Hollingsworth,Republican,R,231,311,0.742765,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0030 HENSLEY 2,Shelli Yoder,Democratic,D,197,783,0.251596,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0030 HENSLEY 2,Russell Brooksbank,Libertarian,L,46,783,0.058748,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0030 HENSLEY 2,Trey Hollingsworth,Republican,R,540,783,0.689655,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0031 HENSLEY 3,Shelli Yoder,Democratic,D,134,647,0.20711,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0031 HENSLEY 3,Russell Brooksbank,Libertarian,L,38,647,0.058733,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0031 HENSLEY 3,Trey Hollingsworth,Republican,R,475,647,0.734158,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0032 NEEDHAM 1,Shelli Yoder,Democratic,D,188,704,0.267045,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0032 NEEDHAM 1,Russell Brooksbank,Libertarian,L,50,704,0.071023,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0032 NEEDHAM 1,Trey Hollingsworth,Republican,R,466,704,0.661932,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0033 NEEDHAM 2,Shelli Yoder,Democratic,D,275,776,0.354381,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0033 NEEDHAM 2,Russell Brooksbank,Libertarian,L,40,776,0.051546,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0033 NEEDHAM 2,Trey Hollingsworth,Republican,R,461,776,0.594072,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0034 NEEDHAM 3,Shelli Yoder,Democratic,D,105,416,0.252404,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0034 NEEDHAM 3,Russell Brooksbank,Libertarian,L,33,416,0.079327,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0034 NEEDHAM 3,Trey Hollingsworth,Republican,R,278,416,0.668269,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0035 NEEDHAM 4,Shelli Yoder,Democratic,D,210,580,0.362069,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0035 NEEDHAM 4,Russell Brooksbank,Libertarian,L,42,580,0.072414,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0035 NEEDHAM 4,Trey Hollingsworth,Republican,R,328,580,0.565517,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0036 NEEDHAM 5,Shelli Yoder,Democratic,D,242,727,0.332875,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0036 NEEDHAM 5,Russell Brooksbank,Libertarian,L,48,727,0.066025,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0036 NEEDHAM 5,Trey Hollingsworth,Republican,R,437,727,0.6011,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0037 NINEVEH 1,Shelli Yoder,Democratic,D,192,886,0.216704,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0037 NINEVEH 1,Russell Brooksbank,Libertarian,L,39,886,0.044018,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0037 NINEVEH 1,Trey Hollingsworth,Republican,R,655,886,0.739278,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0038 NINEVEH 2,Shelli Yoder,Democratic,D,152,688,0.22093,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0038 NINEVEH 2,Russell Brooksbank,Libertarian,L,56,688,0.081395,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0038 NINEVEH 2,Trey Hollingsworth,Republican,R,480,688,0.697674,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0039 NINEVEH 3,Shelli Yoder,Democratic,D,74,333,0.222222,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0039 NINEVEH 3,Russell Brooksbank,Libertarian,L,17,333,0.051051,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0039 NINEVEH 3,Trey Hollingsworth,Republican,R,242,333,0.726727,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0040 PLEASANT 1,Shelli Yoder,Democratic,D,124,467,0.265525,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0040 PLEASANT 1,Russell Brooksbank,Libertarian,L,29,467,0.062099,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0040 PLEASANT 1,Trey Hollingsworth,Republican,R,314,467,0.672377,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0041 PLEASANT 2,Shelli Yoder,Democratic,D,136,425,0.32,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0041 PLEASANT 2,Russell Brooksbank,Libertarian,L,33,425,0.077647,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0041 PLEASANT 2,Trey Hollingsworth,Republican,R,256,425,0.602353,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0042 PLEASANT 3,Shelli Yoder,Democratic,D,180,543,0.331492,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0042 PLEASANT 3,Russell Brooksbank,Libertarian,L,35,543,0.064457,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0042 PLEASANT 3,Trey Hollingsworth,Republican,R,328,543,0.604052,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0043 PLEASANT 4,Shelli Yoder,Democratic,D,110,325,0.338462,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0043 PLEASANT 4,Russell Brooksbank,Libertarian,L,28,325,0.086154,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0043 PLEASANT 4,Trey Hollingsworth,Republican,R,187,325,0.575385,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0044 PLEASANT 5,Shelli Yoder,Democratic,D,91,235,0.387234,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0044 PLEASANT 5,Russell Brooksbank,Libertarian,L,17,235,0.07234,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0044 PLEASANT 5,Trey Hollingsworth,Republican,R,127,235,0.540426,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0045 PLEASANT 6,Shelli Yoder,Democratic,D,102,367,0.277929,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0045 PLEASANT 6,Russell Brooksbank,Libertarian,L,32,367,0.087193,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0045 PLEASANT 6,Trey Hollingsworth,Republican,R,233,367,0.634877,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0046 PLEASANT 7,Shelli Yoder,Democratic,D,141,510,0.276471,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0046 PLEASANT 7,Russell Brooksbank,Libertarian,L,45,510,0.088235,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0046 PLEASANT 7,Trey Hollingsworth,Republican,R,324,510,0.635294,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0047 PLEASANT 8,Shelli Yoder,Democratic,D,118,429,0.275058,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0047 PLEASANT 8,Russell Brooksbank,Libertarian,L,25,429,0.058275,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0047 PLEASANT 8,Trey Hollingsworth,Republican,R,286,429,0.666667,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0048 PLEASANT 9,Shelli Yoder,Democratic,D,134,450,0.297778,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0048 PLEASANT 9,Russell Brooksbank,Libertarian,L,38,450,0.084444,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0048 PLEASANT 9,Trey Hollingsworth,Republican,R,278,450,0.617778,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0049 PLEASANT 10,Shelli Yoder,Democratic,D,67,259,0.258687,TOTAL,yes
2016,Indiana,9,US House,Johnson,18081,Johnson,0049 PLEASANT 10,Russell Brooksbank,Libertarian,L,23,259,0.088803,TOTAL,yes
